Date,DIA,TLT
2015-07-24,175.52000427246094,121.38999938964844
2015-07-27,174.22999572753906,122.04000091552734
2015-07-28,176.11000061035156,121.1500015258789
2015-07-29,177.25999450683594,120.69999694824219
2015-07-30,177.22000122070312,121.62999725341797
2015-07-31,176.67999267578125,122.52999877929688
2015-08-03,175.75,123.55000305175781
2015-08-04,175.32000732421875,122.56999969482422
2015-08-05,175.36000061035156,121.6500015258789
2015-08-06,174.22000122070312,122.7300033569336
2015-08-07,173.83999633789062,124.33999633789062
2015-08-10,176.19000244140625,122.80000305175781
2015-08-11,174.11000061035156,124.75
2015-08-12,174.2100067138672,124.06999969482422
2015-08-13,174.30999755859375,123.66999816894531
2015-08-14,174.89999389648438,123.95999908447266
2015-08-17,175.6999969482422,124.5199966430664
2015-08-18,175.3300018310547,123.54000091552734
2015-08-19,173.74000549316406,124.76000213623047
2015-08-20,170.22000122070312,126.0199966430664
2015-08-21,164.41000366210938,126.4000015258789
2015-08-24,158.3800048828125,126.36000061035156
2015-08-25,156.49000549316406,124.33000183105469
2015-08-26,162.66000366210938,121.93000030517578
2015-08-27,166.4499969482422,122.0
2015-08-28,166.3300018310547,122.36000061035156
2015-08-31,165.17999267578125,121.41999816894531
2015-09-01,160.4600067138672,122.02999877929688
2015-09-02,163.4600067138672,120.9800033569336
2015-09-03,163.6699981689453,121.56999969482422
2015-09-04,160.97000122070312,122.68000030517578
2015-09-08,164.91000366210938,120.87000274658203
2015-09-09,162.52000427246094,121.44999694824219
2015-09-10,163.38999938964844,120.62999725341797
2015-09-11,164.38999938964844,121.38999938964844
2015-09-14,163.77000427246094,121.58000183105469
2015-09-15,166.11000061035156,119.25
2015-09-16,167.50999450683594,118.80000305175781
2015-09-17,166.80999755859375,120.25
2015-09-18,163.5399932861328,122.0999984741211
2015-09-21,164.89999389648438,120.11000061035156
2015-09-22,163.0,121.77999877929688
2015-09-23,162.58999633789062,121.7699966430664
2015-09-24,161.8699951171875,122.5999984741211
2015-09-25,162.8800048828125,121.54000091552734
2015-09-28,159.7899932861328,123.62000274658203
2015-09-29,160.22999572753906,123.97000122070312
2015-09-30,162.6199951171875,123.54000091552734
2015-10-01,162.49000549316406,123.80999755859375
2015-10-02,164.5800018310547,124.55999755859375
2015-10-05,167.5800018310547,122.87000274658203
2015-10-06,167.69000244140625,123.4000015258789
2015-10-07,168.9499969482422,122.98999786376953
2015-10-08,170.3699951171875,121.95999908447266
2015-10-09,170.75999450683594,122.27999877929688
2015-10-12,171.1699981689453,123.20999908447266
2015-10-13,170.63999938964844,123.41999816894531
2015-10-14,169.07000732421875,124.5
2015-10-15,171.32000732421875,123.88999938964844
2015-10-16,171.8800048828125,123.93000030517578
2015-10-19,172.1199951171875,123.58999633789062
2015-10-20,172.00999450683594,122.83000183105469
2015-10-21,171.47999572753906,124.05000305175781
2015-10-22,174.8000030517578,124.26000213623047
2015-10-23,176.3699951171875,123.19999694824219
2015-10-26,176.02000427246094,124.0199966430664
2015-10-27,175.6699981689453,124.33000183105469
2015-10-28,177.67999267578125,123.83000183105469
2015-10-29,177.3800048828125,121.86000061035156
2015-10-30,176.49000549316406,122.77999877929688
2015-11-02,178.1199951171875,121.94999694824219
2015-11-03,179.07000732421875,120.94999694824219
2015-11-04,178.64999389648438,121.08999633789062
2015-11-05,178.63999938964844,120.7699966430664
2015-11-06,179.13999938964844,119.0
2015-11-09,177.4199981689453,118.33000183105469
2015-11-10,177.77999877929688,118.68000030517578
2015-11-11,177.2100067138672,118.43000030517578
2015-11-12,174.6699981689453,119.0
2015-11-13,172.61000061035156,119.68000030517578
2015-11-16,175.02000427246094,119.56999969482422
2015-11-17,175.16000366210938,119.7699966430664
2015-11-18,177.72999572753906,120.0199966430664
2015-11-19,177.66000366210938,120.81999969482422
2015-11-20,178.05999755859375,120.44999694824219
2015-11-23,177.74000549316406,120.81999969482422
2015-11-24,177.97999572753906,120.80999755859375
2015-11-25,177.92999267578125,121.08999633789062
2015-11-27,177.89999389648438,120.97000122070312
2015-11-30,177.22999572753906,121.44999694824219
2015-12-01,178.80999755859375,122.83000183105469
2015-12-02,177.2899932861328,122.87000274658203
2015-12-03,174.8300018310547,119.52999877929688
2015-12-04,178.4199981689453,120.58000183105469
2015-12-07,177.33999633789062,121.75
2015-12-08,175.77000427246094,121.80999755859375
2015-12-09,174.99000549316406,121.68000030517578
2015-12-10,175.8800048828125,121.83999633789062
2015-12-11,172.72999572753906,123.76000213623047
2015-12-14,173.89999389648438,122.16000366210938
2015-12-15,175.4600067138672,121.44000244140625
2015-12-16,177.63999938964844,121.18000030517578
2015-12-17,175.10000610351562,122.55000305175781
2015-12-18,171.0,123.2300033569336
2015-12-21,172.25,123.19999694824219
2015-12-22,174.00999450683594,122.30999755859375
2015-12-23,175.80999755859375,121.38999938964844
2015-12-24,175.22000122070312,121.83000183105469
2015-12-28,174.97999572753906,122.19000244140625
2015-12-29,176.97999572753906,120.16000366210938
2015-12-30,175.8000030517578,120.04000091552734
2015-12-31,173.99000549316406,120.58000183105469
2016-01-04,171.2899932861328,121.44999694824219
2016-01-05,171.38999938964844,120.95999908447266
2016-01-06,168.94000244140625,122.58999633789062
2016-01-07,164.9600067138672,122.80999755859375
2016-01-08,163.24000549316406,123.36000061035156
2016-01-11,163.8300018310547,122.01000213623047
2016-01-12,164.9499969482422,123.7699966430664
2016-01-13,161.35000610351562,124.98999786376953
2016-01-14,163.58999633789062,123.81999969482422
2016-01-15,159.67999267578125,125.75
2016-01-19,160.02000427246094,125.36000061035156
2016-01-20,157.61000061035156,126.68000030517578
2016-01-21,158.60000610351562,125.81999969482422
2016-01-22,160.7899932861328,125.33999633789062
2016-01-25,158.6999969482422,126.0199966430664
2016-01-26,161.5399932861328,126.08000183105469
2016-01-27,159.3000030517578,126.05000305175781
2016-01-28,160.50999450683594,126.2300033569336
2016-01-29,164.3699951171875,127.30000305175781
2016-02-01,164.33999633789062,126.66999816894531
2016-02-02,161.41000366210938,129.02000427246094
2016-02-03,163.1999969482422,127.94999694824219
2016-02-04,164.13999938964844,128.57000732421875
2016-02-05,161.94000244140625,128.72000122070312
2016-02-08,160.35000610351562,131.49000549316406
2016-02-09,160.24000549316406,131.6300048828125
2016-02-10,159.38999938964844,132.7899932861328
2016-02-11,156.8000030517578,133.72000122070312
2016-02-12,159.97999572753906,131.5
2016-02-16,162.1999969482422,130.11000061035156
2016-02-17,164.92999267578125,129.30999755859375
2016-02-18,164.52000427246094,130.89999389648438
2016-02-19,163.6999969482422,131.00999450683594
2016-02-22,165.94000244140625,130.94000244140625
2016-02-23,164.14999389648438,131.47000122070312
2016-02-24,164.6699981689453,131.2100067138672
2016-02-25,166.83999633789062,131.67999267578125
2016-02-26,166.27999877929688,130.41000366210938
2016-02-29,164.9600067138672,130.97999572753906
2016-03-01,168.52000427246094,128.42999267578125
2016-03-02,168.88999938964844,128.9600067138672
2016-03-03,169.35000610351562,129.42999267578125
2016-03-04,170.02000427246094,128.60000610351562
2016-03-07,170.6199951171875,128.55999755859375
2016-03-08,169.6199951171875,129.97999572753906
2016-03-09,170.02000427246094,129.19000244140625
2016-03-10,170.05999755859375,128.66000366210938
2016-03-11,172.22999572753906,127.36000061035156
2016-03-14,172.41000366210938,127.76000213623047
2016-03-15,172.63999938964844,127.87999725341797
2016-03-16,173.47000122070312,128.25999450683594
2016-03-17,174.94000244140625,128.7899932861328
2016-03-18,175.69000244140625,129.05999755859375
2016-03-21,176.00999450683594,128.07000732421875
2016-03-22,175.6999969482422,128.0399932861328
2016-03-23,174.80999755859375,129.49000549316406
2016-03-24,174.94000244140625,129.5399932861328
2016-03-28,175.1199951171875,129.7100067138672
2016-03-29,176.07000732421875,131.07000732421875
2016-03-30,176.88999938964844,129.69000244140625
2016-03-31,176.63999938964844,130.61000061035156
2016-04-01,177.72000122070312,130.67999267578125
2016-04-04,177.1199951171875,130.75999450683594
2016-04-05,175.82000732421875,132.19000244140625
2016-04-06,177.0399932861328,131.22999572753906
2016-04-07,175.2899932861328,132.85000610351562
2016-04-08,175.66000366210938,132.00999450683594
2016-04-11,175.44000244140625,131.83999633789062
2016-04-12,177.08999633789062,130.92999267578125
2016-04-13,178.9199981689453,131.38999938964844
2016-04-14,179.11000061035156,130.75999450683594
2016-04-15,178.67999267578125,131.8800048828125
2016-04-18,179.77999877929688,131.30999755859375
2016-04-19,180.32000732421875,130.89999389648438
2016-04-20,180.75,129.4600067138672
2016-04-21,179.6999969482422,128.69000244140625
2016-04-22,179.89999389648438,128.36000061035156
2016-04-25,179.5399932861328,127.83000183105469
2016-04-26,179.63999938964844,127.25
2016-04-27,180.25,128.52000427246094
2016-04-28,178.1999969482422,129.0500030517578
2016-04-29,177.58999633789062,129.3800048828125
2016-05-02,178.6999969482422,127.81999969482422
2016-05-03,177.3000030517578,129.42999267578125
2016-05-04,176.32000732421875,130.13999938964844
2016-05-05,176.44000244140625,131.00999450683594
2016-05-06,177.33999633789062,130.4499969482422
2016-05-09,176.97999572753906,130.86000061035156
2016-05-10,179.1999969482422,130.8699951171875
2016-05-11,177.3000030517578,131.61000061035156
2016-05-12,177.4199981689453,131.00999450683594
2016-05-13,175.47999572753906,132.27999877929688
2016-05-16,177.25999450683594,131.13999938964844
2016-05-17,175.55999755859375,131.36000061035156
2016-05-18,175.6300048828125,129.49000549316406
2016-05-19,174.67999267578125,130.0500030517578
2016-05-20,174.75999450683594,130.14999389648438
2016-05-23,174.77999877929688,130.44000244140625
2016-05-24,176.86000061035156,129.86000061035156
2016-05-25,178.27999877929688,129.3699951171875
2016-05-26,178.0800018310547,130.0399932861328
2016-05-27,178.5,129.85000610351562
2016-05-31,177.64999389648438,130.16000366210938
2016-06-01,177.72999572753906,130.4199981689453
2016-06-02,178.27999877929688,131.36000061035156
2016-06-03,178.05999755859375,133.22999572753906
2016-06-06,179.17999267578125,132.24000549316406
2016-06-07,179.3800048828125,132.55999755859375
2016-06-08,180.05999755859375,133.27000427246094
2016-06-09,179.8800048828125,134.1300048828125
2016-06-10,178.7100067138672,134.77999877929688
2016-06-13,177.36000061035156,135.3800048828125
2016-06-14,176.80999755859375,135.27999877929688
2016-06-15,176.57000732421875,135.8000030517578
2016-06-16,177.4600067138672,136.4600067138672
2016-06-17,176.52000427246094,135.61000061035156
2016-06-20,177.8000030517578,134.16000366210938
2016-06-21,178.05999755859375,133.5399932861328
2016-06-22,177.57000732421875,133.75999450683594
2016-06-23,179.80999755859375,132.22999572753906
2016-06-24,173.6199951171875,135.77999877929688
2016-06-27,171.1999969482422,139.1699981689453
2016-06-28,173.82000732421875,139.4600067138672
2016-06-29,176.63999938964844,138.38999938964844
2016-06-30,179.0,138.89999389648438
2016-07-01,179.30999755859375,140.57000732421875
2016-07-05,178.2100067138672,142.3300018310547
2016-07-06,178.97999572753906,142.55999755859375
2016-07-07,178.7899932861328,142.5500030517578
2016-07-08,181.3000030517578,143.60000610351562
2016-07-11,182.1199951171875,142.33999633789062
2016-07-12,183.38999938964844,140.0
2016-07-13,183.60000610351562,141.64999389648438
2016-07-14,184.9600067138672,139.58999633789062
2016-07-15,184.8800048828125,138.38999938964844
2016-07-18,185.0800018310547,138.25999450683594
2016-07-19,185.4199981689453,139.0399932861328
2016-07-20,185.77999877929688,138.27999877929688
2016-07-21,184.97999572753906,138.55999755859375
2016-07-22,185.50999450683594,138.8000030517578
2016-07-25,184.80999755859375,138.6999969482422
2016-07-26,184.60000610351562,138.9199981689453
2016-07-27,184.5800018310547,140.64999389648438
2016-07-28,184.3800048828125,140.38999938964844
2016-07-29,184.1300048828125,141.55999755859375
2016-08-01,183.8699951171875,139.77000427246094
2016-08-02,182.97000122070312,138.3300018310547
2016-08-03,183.36000061035156,138.41000366210938
2016-08-04,183.4499969482422,139.4499969482422
2016-08-05,185.25999450683594,138.0
2016-08-08,185.27999877929688,138.25999450683594
2016-08-09,185.35000610351562,139.6199951171875
2016-08-10,185.1199951171875,140.16000366210938
2016-08-11,186.3000030517578,138.91000366210938
2016-08-12,185.89999389648438,140.0800018310547
2016-08-15,186.52000427246094,138.75999450683594
2016-08-16,185.75999450683594,138.38999938964844
2016-08-17,186.10000610351562,139.22000122070312
2016-08-18,186.33999633789062,139.44000244140625
2016-08-19,185.32000732421875,138.7100067138672
2016-08-22,185.1199951171875,139.8800048828125
2016-08-23,185.3000030517578,140.02999877929688
2016-08-24,184.66000366210938,139.6999969482422
2016-08-25,184.3699951171875,139.1699981689453
2016-08-26,183.82000732421875,138.36000061035156
2016-08-29,184.8300018310547,140.2100067138672
2016-08-30,184.50999450683594,139.6699981689453
2016-08-31,183.94000244140625,139.8699951171875
2016-09-01,184.10000610351562,139.77000427246094
2016-09-02,184.86000061035156,138.6300048828125
2016-09-06,185.32000732421875,139.63999938964844
2016-09-07,185.32000732421875,139.5399932861328
2016-09-08,184.82000732421875,137.7899932861328
2016-09-09,180.91000366210938,135.52000427246094
2016-09-12,183.3000030517578,135.58999633789062
2016-09-13,180.8000030517578,134.0500030517578
2016-09-14,180.42999267578125,134.25
2016-09-15,182.25999450683594,133.6699981689453
2016-09-16,180.97000122070312,134.75
2016-09-19,180.97999572753906,134.30999755859375
2016-09-20,181.0500030517578,134.77999877929688
2016-09-21,182.66000366210938,135.8699951171875
2016-09-22,183.66000366210938,136.9499969482422
2016-09-23,182.4199981689453,136.82000732421875
2016-09-26,180.75,137.69000244140625
2016-09-27,182.0,138.6999969482422
2016-09-28,183.10000610351562,138.39999389648438
2016-09-29,181.22000122070312,138.75
2016-09-30,182.77999877929688,137.50999450683594
2016-10-03,182.32000732421875,136.80999755859375
2016-10-04,181.47999572753906,135.2100067138672
2016-10-05,182.66000366210938,134.5800018310547
2016-10-06,182.52000427246094,133.8300018310547
2016-10-07,182.22000122070312,133.9199981689453
2016-10-10,183.1199951171875,133.1300048828125
2016-10-11,181.1999969482422,132.8300018310547
2016-10-12,181.3699951171875,132.9600067138672
2016-10-13,180.83999633789062,133.4600067138672
2016-10-14,181.2899932861328,131.58999633789062
2016-10-17,180.72000122070312,132.42999267578125
2016-10-18,181.3699951171875,132.86000061035156
2016-10-19,182.0,132.97000122070312
2016-10-20,181.5399932861328,133.11000061035156
2016-10-21,181.22000122070312,133.30999755859375
2016-10-24,181.9600067138672,132.72999572753906
2016-10-25,181.47999572753906,133.0800018310547
2016-10-26,181.77000427246094,132.17999267578125
2016-10-27,181.52999877929688,130.74000549316406
2016-10-28,181.36000061035156,130.4499969482422
2016-10-31,181.1699981689453,131.25
2016-11-01,180.1199951171875,131.00999450683594
2016-11-02,179.35000610351562,131.5800018310547
2016-11-03,179.11000061035156,130.57000732421875
2016-11-04,178.7100067138672,131.74000549316406
2016-11-07,182.36000061035156,130.6199951171875
2016-11-08,183.3800048828125,130.08999633789062
2016-11-09,185.9600067138672,124.56999969482422
2016-11-10,188.1300048828125,122.7300033569336
2016-11-11,188.47000122070312,122.04000091552734
2016-11-14,188.77000427246094,121.30999755859375
2016-11-15,189.33999633789062,121.91000366210938
2016-11-16,188.97999572753906,123.01000213623047
2016-11-17,189.3000030517578,121.19999694824219
2016-11-18,188.4600067138672,120.8499984741211
2016-11-21,189.33999633789062,121.1500015258789
2016-11-22,190.02000427246094,121.11000061035156
2016-11-23,190.58999633789062,120.63999938964844
2016-11-25,191.3000030517578,120.81999969482422
2016-11-28,190.77999877929688,121.70999908447266
2016-11-29,191.19000244140625,122.22000122070312
2016-11-30,191.39999389648438,120.23999786376953
2016-12-01,191.89999389648438,118.7300033569336
2016-12-02,191.74000549316406,119.5999984741211
2016-12-05,192.22000122070312,119.47000122070312
2016-12-06,192.49000549316406,119.37999725341797
2016-12-07,195.47999572753906,120.4000015258789
2016-12-08,196.27999877929688,118.9800033569336
2016-12-09,197.69000244140625,117.5
2016-12-12,198.0800018310547,117.72000122070312
2016-12-13,199.22999572753906,118.13999938964844
2016-12-14,198.13999938964844,116.81999969482422
2016-12-15,198.66000366210938,117.41000366210938
2016-12-16,198.19000244140625,117.13999938964844
2016-12-19,198.60000610351562,118.4000015258789
2016-12-20,199.4199981689453,117.80999755859375
2016-12-21,199.16000366210938,118.33000183105469
2016-12-22,198.97000122070312,117.80999755859375
2016-12-23,199.0500030517578,118.05000305175781
2016-12-27,199.2100067138672,117.66999816894531
2016-12-28,198.0800018310547,118.52999877929688
2016-12-29,197.99000549316406,118.94999694824219
2016-12-30,197.50999450683594,119.12999725341797
2017-01-03,198.4199981689453,119.63999938964844
2017-01-04,199.14999389648438,120.0999984741211
2017-01-05,198.75,121.9800033569336
2017-01-06,199.50999450683594,120.86000061035156
2017-01-09,198.75999450683594,121.83000183105469
2017-01-10,198.39999389648438,121.75
2017-01-11,199.3300018310547,122.16000366210938
2017-01-12,198.75,121.88999938964844
2017-01-13,198.6999969482422,121.30999755859375
2017-01-17,198.08999633789062,122.58000183105469
2017-01-18,197.9499969482422,121.01000213623047
2017-01-19,197.27999877929688,120.18000030517578
2017-01-20,197.9600067138672,119.94000244140625
2017-01-23,197.77999877929688,121.13999938964844
2017-01-24,198.83999633789062,120.30999755859375
2017-01-25,200.4199981689453,118.80000305175781
2017-01-26,200.72000122070312,119.19999694824219
2017-01-27,200.6300048828125,119.62999725341797
2017-01-30,199.3800048828125,119.2699966430664
2017-01-31,198.36000061035156,120.0999984741211
2017-02-01,198.6300048828125,119.0999984741211
2017-02-02,198.61000061035156,119.05000305175781
2017-02-03,200.3800048828125,119.0
2017-02-06,200.27999877929688,119.72000122070312
2017-02-07,200.5800018310547,120.5999984741211
2017-02-08,200.50999450683594,122.23999786376953
2017-02-09,201.72000122070312,120.83000183105469
2017-02-10,202.74000549316406,120.76000213623047
2017-02-13,204.1999969482422,120.37999725341797
2017-02-14,205.1699981689453,119.51000213623047
2017-02-15,206.3800048828125,118.95999908447266
2017-02-16,206.47999572753906,119.61000061035156
2017-02-17,205.8800048828125,120.31999969482422
2017-02-21,207.07000732421875,120.11000061035156
2017-02-22,207.4499969482422,120.30999755859375
2017-02-23,207.82000732421875,120.66999816894531
2017-02-24,207.92999267578125,122.01000213623047
2017-02-27,208.2899932861328,121.29000091552734
2017-02-28,207.97999572753906,121.73999786376953
2017-03-01,211.02000427246094,119.47000122070312
2017-03-02,209.88999938964844,119.04000091552734
2017-03-03,209.91000366210938,119.3499984741211
2017-03-06,209.47999572753906,118.77999877929688
2017-03-07,209.1699981689453,118.41999816894531
2017-03-08,208.61000061035156,117.77999877929688
2017-03-09,208.6699981689453,116.83999633789062
2017-03-10,209.14999389648438,117.25
2017-03-13,208.94000244140625,116.51000213623047
2017-03-14,208.5399932861328,117.06999969482422
2017-03-15,209.5800018310547,118.5
2017-03-16,209.44000244140625,117.9000015258789
2017-03-17,208.86000061035156,118.63999938964844
2017-03-20,208.80999755859375,119.1500015258789
2017-03-21,206.35000610351562,120.13999938964844
2017-03-22,206.41000366210938,120.62000274658203
2017-03-23,206.30999755859375,120.44999694824219
2017-03-24,205.75,120.87999725341797
2017-03-27,205.22999572753906,121.43000030517578
2017-03-28,206.75,120.62000274658203
2017-03-29,206.30999755859375,121.33999633789062
2017-03-30,206.9600067138672,120.36000061035156
2017-03-31,206.33999633789062,120.70999908447266
2017-04-03,206.25,121.66999816894531
2017-04-04,206.64999389648438,121.01000213623047
2017-04-05,206.25999450683594,121.37999725341797
2017-04-06,206.4499969482422,121.19999694824219
2017-04-07,206.3800048828125,120.70999908447266
2017-04-10,206.38999938964844,121.2699966430664
2017-04-11,206.3300018310547,122.41999816894531
2017-04-12,205.6699981689453,123.08999633789062
2017-04-13,204.3699951171875,123.47000122070312
2017-04-17,206.1699981689453,123.08999633789062
2017-04-18,205.0800018310547,124.69999694824219
2017-04-19,203.85000610351562,124.0199966430664
2017-04-20,205.6999969482422,123.54000091552734
2017-04-21,205.25,123.54000091552734
2017-04-24,207.3800048828125,122.93000030517578
2017-04-25,209.67999267578125,121.44999694824219
2017-04-26,209.47000122070312,122.12000274658203
2017-04-27,209.55999755859375,122.08000183105469
2017-04-28,209.0800018310547,122.3499984741211
2017-05-01,208.9199981689453,121.08000183105469
2017-05-02,209.1300048828125,121.69999694824219
2017-05-03,209.22000122070312,121.77999877929688
2017-05-04,209.19000244140625,121.18000030517578
2017-05-05,209.77000427246094,121.29000091552734
2017-05-08,209.9199981689453,120.62999725341797
2017-05-09,209.6199951171875,120.62000274658203
2017-05-10,209.47999572753906,120.4800033569336
2017-05-11,209.27999877929688,120.4800033569336
2017-05-12,209.00999450683594,121.38999938964844
2017-05-15,209.92999267578125,121.05999755859375
2017-05-16,209.9499969482422,121.51000213623047
2017-05-17,206.47000122070312,123.27999877929688
2017-05-18,206.9600067138672,123.41999816894531
2017-05-19,207.77000427246094,123.70999908447266
2017-05-22,208.64999389648438,123.37000274658203
2017-05-23,209.1199951171875,122.54000091552734
2017-05-24,209.82000732421875,123.2300033569336
2017-05-25,210.5800018310547,123.2699966430664
2017-05-26,210.5399932861328,123.4800033569336
2017-05-30,210.2100067138672,124.08999633789062
2017-05-31,210.0,124.4000015258789
2017-06-01,211.39999389648438,124.1500015258789
2017-06-02,211.91000366210938,125.62000274658203
2017-06-05,211.86000061035156,124.83999633789062
2017-06-06,211.3699951171875,125.5199966430664
2017-06-07,211.72000122070312,124.91999816894531
2017-06-08,211.86000061035156,124.58999633789062
2017-06-09,212.6699981689453,124.4000015258789
2017-06-12,212.39999389648438,124.36000061035156
2017-06-13,213.3699951171875,124.37999725341797
