Date,DIA,TLT
2015-07-23,158.05006408691406,107.28306579589844
2015-07-24,156.5869598388672,107.5488510131836
2015-07-27,155.43612670898438,108.12476348876953
2015-07-28,157.1133270263672,107.33625030517578
2015-07-29,158.13926696777344,106.93755340576172
2015-07-30,158.10362243652344,107.7614974975586
2015-07-31,157.621826171875,108.55889129638672
2015-08-03,156.7921905517578,109.7016372680664
2015-08-04,156.40853881835938,108.83149719238281
2015-08-05,156.4442138671875,108.01458740234375
2015-08-06,155.42726135253906,108.97354125976562
2015-08-07,155.0882110595703,110.40309143066406
2015-08-10,157.18472290039062,109.03569793701172
2015-08-11,155.32908630371094,110.7671127319336
2015-08-12,155.41827392578125,110.16331481933594
2015-08-13,155.5074920654297,109.80818939208984
2015-08-14,156.03384399414062,110.065673828125
2015-08-17,156.7476348876953,110.56291198730469
2015-08-18,156.41746520996094,109.69276428222656
2015-08-19,154.9989013671875,110.7759780883789
2015-08-20,151.85865783691406,111.894775390625
2015-08-21,147.15089416503906,112.23218536376953
2015-08-24,141.75384521484375,112.1966781616211
2015-08-25,140.06227111816406,110.39422607421875
2015-08-26,145.58450317382812,108.26324462890625
2015-08-27,148.9767608642578,108.32540130615234
2015-08-28,148.86927795410156,108.64502716064453
2015-08-31,147.83993530273438,107.81040954589844
2015-09-01,143.61553955078125,108.58720397949219
2015-09-02,146.3005828857422,107.65288543701172
2015-09-03,146.4884796142578,108.1778793334961
2015-09-04,144.07196044921875,109.16558074951172
2015-09-08,147.59837341308594,107.55498504638672
2015-09-09,145.4592742919922,108.07109069824219
2015-09-10,146.23794555664062,107.34143829345703
2015-09-11,147.13290405273438,108.01766204833984
2015-09-14,146.57806396484375,108.1867904663086
2015-09-15,148.6724395751953,106.11344146728516
2015-09-16,149.92539978027344,105.71305847167969
2015-09-17,149.29896545410156,107.00330352783203
2015-09-18,146.66053771972656,108.64950561523438
2015-09-21,147.88015747070312,106.87871551513672
2015-09-22,146.17630004882812,108.36479187011719
2015-09-23,145.8086395263672,108.3558578491211
2015-09-24,145.16285705566406,109.09440612792969
2015-09-25,146.0686492919922,108.15119934082031
2015-09-28,143.297607421875,110.0020751953125
2015-09-29,143.69223022460938,110.31351470947266
2015-09-30,145.83547973632812,109.93087005615234
2015-10-01,145.7189178466797,110.39989471435547
2015-10-02,147.5932159423828,111.06865692138672
2015-10-05,150.2835693359375,109.56171417236328
2015-10-06,150.38223266601562,110.03430938720703
2015-10-07,151.5121612548828,109.66868591308594
2015-10-08,152.78561401367188,108.75029754638672
2015-10-09,153.13534545898438,109.03561401367188
2015-10-12,153.5030059814453,109.86488342285156
2015-10-13,153.0277099609375,110.05215454101562
2015-10-14,151.61984252929688,111.01518249511719
2015-10-15,153.63754272460938,110.47124481201172
2015-10-16,154.21177673339844,110.50691223144531
2015-10-19,154.42713928222656,110.20372772216797
2015-10-20,154.3284454345703,109.52606201171875
2015-10-21,153.8529052734375,110.6139144897461
2015-10-22,156.8316192626953,110.8011703491211
2015-10-23,158.24024963378906,109.85596466064453
2015-10-26,157.92623901367188,110.58717346191406
2015-10-27,157.6121368408203,110.86357879638672
2015-10-28,159.41558837890625,110.41773986816406
2015-10-29,159.1464080810547,108.6611099243164
2015-10-30,158.34793090820312,109.48147583007812
2015-11-02,159.8103485107422,108.97833251953125
2015-11-03,160.6626434326172,108.08470916748047
2015-11-04,160.28582763671875,108.20983123779297
2015-11-05,160.27691650390625,107.92387390136719
2015-11-06,160.72547912597656,106.3421630859375
2015-11-09,159.1823272705078,105.74341583251953
2015-11-10,159.5052947998047,106.0561752319336
2015-11-11,158.99391174316406,105.832763671875
2015-11-12,156.71493530273438,106.3421630859375
2015-11-13,154.86672973632812,106.94979858398438
2015-11-16,157.02903747558594,106.85148620605469
2015-11-17,157.1545867919922,107.03023529052734
2015-11-18,159.46041870117188,107.25367736816406
2015-11-19,159.39764404296875,107.96855163574219
2015-11-20,160.2733917236328,107.63790130615234
2015-11-23,159.98538208007812,107.96855163574219
2015-11-24,160.20144653320312,107.95963287353516
2015-11-25,160.15635681152344,108.20983123779297
2015-11-27,160.12940979003906,108.10259246826172
2015-11-30,159.52633666992188,108.5315170288086
2015-12-01,160.94854736328125,109.99749755859375
2015-12-02,159.58035278320312,110.03331756591797
2015-12-03,157.3660888671875,107.04227447509766
2015-12-04,160.59744262695312,107.98258972167969
2015-12-07,159.62530517578125,109.03035736083984
2015-12-08,158.21218872070312,109.08403778076172
2015-12-09,157.5100860595703,108.96764373779297
2015-12-10,158.3112335205078,109.1109390258789
2015-12-11,155.475830078125,110.83035278320312
2015-12-14,156.52896118164062,109.39752960205078
2015-12-15,157.9331817626953,108.75271606445312
2015-12-16,159.8954315185547,108.51988983154297
2015-12-17,157.60910034179688,109.74675750732422
2015-12-18,154.27809143066406,110.355712890625
2015-12-21,155.4058837890625,110.32882690429688
2015-12-22,156.99380493164062,109.53182983398438
2015-12-23,158.61778259277344,108.70791625976562
2015-12-24,158.0854949951172,109.33078002929688
2015-12-28,157.8689422607422,109.65381622314453
2015-12-29,159.67337036132812,107.83209228515625
2015-12-30,158.60873413085938,107.72440338134766
2015-12-31,156.9757843017578,108.20899963378906
2016-01-04,154.53981018066406,108.98973083496094
2016-01-05,154.62998962402344,108.54998779296875
2016-01-06,152.4195556640625,110.01278686523438
2016-01-07,148.8287811279297,110.210205078125
2016-01-08,147.27700805664062,110.70378112792969
2016-01-11,147.8092041015625,109.49227905273438
2016-01-12,148.81980895996094,111.07170867919922
2016-01-13,145.5718231201172,112.16653442382812
2016-01-14,147.59271240234375,111.1165771484375
2016-01-15,144.140869140625,112.84859466552734
2016-01-19,144.44773864746094,112.49857330322266
2016-01-20,142.27232360839844,113.68317413330078
2016-01-21,143.16595458984375,112.91139221191406
2016-01-22,145.14288330078125,112.48062133789062
2016-01-25,143.2562713623047,113.09085845947266
2016-01-26,145.81980895996094,113.14470672607422
2016-01-27,143.79788208007812,113.11779022216797
2016-01-28,144.89013671875,113.27933502197266
2016-01-29,148.37445068359375,114.23955535888672
2016-02-01,148.34739685058594,113.88980102539062
2016-02-02,145.7025146484375,116.0027084350586
2016-02-03,147.31842041015625,115.04065704345703
2016-02-04,148.16685485839844,115.59807586669922
2016-02-05,146.18096923828125,115.73297882080078
2016-02-08,144.7457275390625,118.22349548339844
2016-02-09,144.64637756347656,118.34934997558594
2016-02-10,143.87921142578125,119.3923568725586
2016-02-11,141.54115295410156,120.22846984863281
2016-02-12,144.41168212890625,118.23246765136719
2016-02-16,146.41566467285156,116.98271942138672
2016-02-17,148.8800506591797,116.26342010498047
2016-02-18,148.50985717773438,117.6930160522461
2016-02-19,148.32232666015625,117.79191589355469
2016-02-22,150.35186767578125,117.72896575927734
2016-02-23,148.73001098632812,118.20551300048828
2016-02-24,149.20123291015625,117.97176361083984
2016-02-25,151.16737365722656,118.39427185058594
2016-02-26,150.65997314453125,117.25242614746094
2016-02-29,149.4639892578125,117.76496124267578
2016-03-01,152.6895751953125,115.69124603271484
2016-03-02,153.0247802734375,116.1687240600586
2016-03-03,153.44155883789062,116.59210968017578
2016-03-04,154.04867553710938,115.84441375732422
2016-03-07,154.5922393798828,115.8083724975586
2016-03-08,153.6861572265625,117.0875244140625
2016-03-09,154.04867553710938,116.37586975097656
2016-03-10,154.0848846435547,115.8984603881836
2016-03-11,156.05108642578125,114.72740173339844
2016-03-14,156.21414184570312,115.0877456665039
2016-03-15,156.4225311279297,115.19580841064453
2016-03-16,157.17453002929688,115.53813934326172
2016-03-17,158.50648498535156,116.01553344726562
2016-03-18,159.5279998779297,116.25875854492188
2016-03-21,159.81854248046875,115.36699676513672
2016-03-22,159.5370635986328,115.3399429321289
2016-03-23,158.72903442382812,116.64615631103516
2016-03-24,158.84703063964844,116.6911392211914
2016-03-28,159.01046752929688,116.84432983398438
2016-03-29,159.8730010986328,118.06941223144531
2016-03-30,160.61756896972656,116.82627868652344
2016-03-31,160.39064025878906,117.65505981445312
2016-04-01,161.3712158203125,117.96195220947266
2016-04-04,160.82640075683594,118.03414916992188
2016-04-05,159.64605712890625,119.32499694824219
2016-04-06,160.75375366210938,118.45841979980469
2016-04-07,159.164794921875,119.92079162597656
2016-04-08,159.50071716308594,119.16249084472656
2016-04-11,159.30101013183594,119.00907135009766
2016-04-12,160.79916381835938,118.1875991821289
2016-04-13,162.46090698242188,118.60284423828125
2016-04-14,162.6333465576172,118.03414916992188
2016-04-15,162.36070251464844,119.04518127441406
2016-04-18,163.3603515625,118.5306167602539
2016-04-19,163.85101318359375,118.1605224609375
2016-04-20,164.24171447753906,116.8606948852539
2016-04-21,163.28759765625,116.16561889648438
2016-04-22,163.4693603515625,115.86772918701172
2016-04-25,163.14219665527344,115.38932800292969
2016-04-26,163.2330780029297,114.86575317382812
2016-04-27,163.7873992919922,116.01217651367188
2016-04-28,161.92462158203125,116.49058532714844
2016-04-29,161.3703155517578,116.78845977783203
2016-05-02,162.3789825439453,115.61263275146484
2016-05-03,161.10679626464844,117.06887817382812
2016-05-04,160.2162628173828,117.7110366821289
2016-05-05,160.3253173828125,118.4979476928711
2016-05-06,161.14308166503906,117.99148559570312
2016-05-09,160.81605529785156,118.36229705810547
2016-05-10,162.83331298828125,118.37129974365234
2016-05-11,161.10679626464844,119.0406494140625
2016-05-12,161.21580505371094,118.4979476928711
2016-05-13,159.45306396484375,119.64667510986328
2016-05-16,161.0704345703125,118.61553192138672
2016-05-17,159.52574157714844,118.81453704833984
2016-05-18,159.58934020996094,117.12313842773438
2016-05-19,158.72607421875,117.629638671875
2016-05-20,159.35707092285156,117.72010040283203
2016-05-23,159.37530517578125,117.98238372802734
2016-05-24,161.2720184326172,117.45781707763672
2016-05-25,162.56686401367188,117.01457977294922
2016-05-26,162.384521484375,117.62059020996094
2016-05-27,162.76748657226562,117.44876098632812
2016-05-31,161.992431640625,117.72914123535156
2016-06-01,162.0653076171875,118.20679473876953
2016-06-02,162.56686401367188,119.05876159667969
2016-06-03,162.36624145507812,120.75363159179688
2016-06-06,163.38755798339844,119.85633850097656
2016-06-07,163.56993103027344,120.14642333984375
2016-06-08,164.18997192382812,120.78992462158203
2016-06-09,164.02589416503906,121.56934356689453
2016-06-10,162.95899963378906,122.15850830078125
2016-06-13,161.7279815673828,122.70231628417969
2016-06-14,161.22647094726562,122.61172485351562
2016-06-15,161.00759887695312,123.08301544189453
2016-06-16,161.8191680908203,123.68114471435547
2016-06-17,161.28460693359375,122.9106674194336
2016-06-20,162.45411682128906,121.59656524658203
2016-06-21,162.6917266845703,121.03459167480469
2016-06-22,162.24398803710938,121.23399353027344
2016-06-23,164.29067993164062,119.84729766845703
2016-06-24,158.6349639892578,123.06481170654297
2016-06-27,156.4237823486328,126.13742065429688
2016-06-28,158.8176727294922,126.4002456665039
2016-06-29,161.39430236816406,125.43042755126953
2016-06-30,163.5506134033203,125.89264678955078
2016-07-01,163.8338165283203,127.64063262939453
2016-07-05,162.82879638671875,129.23873901367188
2016-07-06,163.5322723388672,129.4475555419922
2016-07-07,163.3587646484375,129.43853759765625
2016-07-08,165.6520538330078,130.3919677734375
2016-07-11,166.40130615234375,129.24786376953125
2016-07-12,167.56167602539062,127.12305450439453
2016-07-13,167.7535858154297,128.62127685546875
2016-07-14,168.99620056152344,126.75071716308594
2016-07-15,169.04647827148438,125.66117095947266
2016-07-18,169.22935485839844,125.54307556152344
2016-07-19,169.54026794433594,126.25133514404297
2016-07-20,169.869384765625,125.56126403808594
2016-07-21,169.13784790039062,125.81551361083984
2016-07-22,169.6225128173828,126.03341674804688
2016-07-25,168.9824676513672,125.942626953125
2016-07-26,168.7904815673828,126.14241027832031
2016-07-27,168.77218627929688,127.71326446533203
2016-07-28,168.5893096923828,127.47712707519531
2016-07-29,168.3607940673828,128.53958129882812
2016-08-01,168.12295532226562,127.14595031738281
2016-08-02,167.3000030517578,125.83601379394531
2016-08-03,167.6566619873047,125.90876007080078
2016-08-04,167.73887634277344,126.8548355102539
2016-08-05,169.3938751220703,125.53582000732422
2016-08-08,169.41220092773438,125.77229309082031
2016-08-09,169.4762725830078,127.00943756103516
2016-08-10,169.2659149169922,127.50064086914062
2016-08-11,170.3448486328125,126.3636474609375
2016-08-12,169.9790496826172,127.4279556274414
2016-08-15,170.54605102539062,126.22709655761719
2016-08-16,169.8511199951172,125.89058685302734
2016-08-17,170.16197204589844,126.64556884765625
2016-08-18,170.38140869140625,126.84573364257812
2016-08-19,170.0474395751953,126.18170166015625
2016-08-22,169.86395263671875,127.24598693847656
2016-08-23,170.02908325195312,127.3824691772461
2016-08-24,169.4418182373047,127.08222961425781
2016-08-25,169.1757049560547,126.60014343261719
2016-08-26,168.67105102539062,125.86326599121094
2016-08-29,169.5977783203125,127.54622650146484
2016-08-30,169.30419921875,127.05497741699219
2016-08-31,168.78118896484375,127.23688507080078
2016-09-01,168.9280242919922,127.37725830078125
2016-09-02,169.62530517578125,126.33831024169922
2016-09-06,170.0474395751953,127.25873565673828
2016-09-07,170.0474395751953,127.16761016845703
2016-09-08,169.58868408203125,125.57283020019531
2016-09-09,166.00086975097656,123.50408172607422
2016-09-12,168.19390869140625,123.56787109375
2016-09-13,165.89987182617188,122.1644058227539
2016-09-14,165.5604248046875,122.3467025756836
2016-09-15,167.2395782470703,121.81805419921875
2016-09-16,166.3791046142578,122.80233764648438
2016-09-19,166.3883056640625,122.40130615234375
2016-09-20,166.45257568359375,122.82967376708984
2016-09-21,167.93284606933594,123.82304382324219
2016-09-22,168.85215759277344,124.80728149414062
2016-09-23,167.71214294433594,124.68880462646484
2016-09-26,166.17678833007812,125.48162078857422
2016-09-27,167.32606506347656,126.402099609375
2016-09-28,168.3373260498047,126.12869262695312
2016-09-29,166.60894775390625,126.44767761230469
2016-09-30,168.04315185546875,125.31764221191406
2016-10-03,167.6202392578125,124.90402221679688
2016-10-04,166.84796142578125,123.44328308105469
2016-10-05,167.93284606933594,122.86810302734375
2016-10-06,167.8040771484375,122.183349609375
2016-10-07,167.52825927734375,122.26557159423828
2016-10-10,168.35572814941406,121.54431915283203
2016-10-11,166.5904998779297,121.27040100097656
2016-10-12,166.74679565429688,121.38910675048828
2016-10-13,166.2595672607422,121.84556579589844
2016-10-14,166.67323303222656,120.13832092285156
2016-10-17,166.14926147460938,120.90522766113281
2016-10-18,166.74679565429688,121.29777526855469
2016-10-19,167.32606506347656,121.39822387695312
2016-10-20,166.90309143066406,121.52607727050781
2016-10-21,166.7742919921875,121.70866394042969
2016-10-24,167.45526123046875,121.1790771484375
2016-10-25,167.0135498046875,121.49868774414062
2016-10-26,167.2804412841797,120.67694854736328
2016-10-27,167.05955505371094,119.36231994628906
2016-10-28,166.9031219482422,119.09756469726562
2016-10-31,166.728271484375,119.82792663574219
2016-11-01,165.76197814941406,119.83704376220703
2016-11-02,165.0533447265625,120.3584976196289
2016-11-03,164.83242797851562,119.4345932006836
2016-11-04,164.46437072753906,120.50479125976562
2016-11-07,167.82342529296875,119.48031616210938
2016-11-08,168.7621307373047,118.99552154541016
2016-11-09,171.1363525390625,113.94627380371094
2016-11-10,173.1334686279297,112.26321411132812
2016-11-11,173.44638061523438,111.632080078125
2016-11-14,173.7224578857422,110.96430969238281
2016-11-15,174.2470245361328,111.51314544677734
2016-11-16,173.91575622558594,112.51934051513672
2016-11-17,174.21017456054688,110.86365509033203
2016-11-18,173.92686462402344,110.54353332519531
2016-11-21,174.739013671875,110.81794738769531
2016-11-22,175.3666534423828,110.78136444091797
2016-11-23,175.89268493652344,110.35144805908203
2016-11-25,176.54782104492188,110.51612091064453
2016-11-28,176.0679931640625,111.33018493652344
2016-11-29,176.44635009765625,111.79671478271484
2016-11-30,176.64012145996094,109.98556518554688
2016-12-01,177.10162353515625,108.82427215576172
2016-12-02,176.95394897460938,109.6216812133789
2016-12-05,177.39695739746094,109.50254821777344
2016-12-06,177.64608764648438,109.42003631591797
2016-12-07,180.4055633544922,110.35492706298828
2016-12-08,181.1438446044922,109.05340576171875
2016-12-09,182.44517517089844,107.69689178466797
2016-12-12,182.8049774169922,107.8985366821289
2016-12-13,183.86634826660156,108.28348541259766
2016-12-14,182.86036682128906,107.07362365722656
2016-12-15,183.3402862548828,107.61441040039062
2016-12-16,183.30511474609375,107.36690521240234
2016-12-19,183.68429565429688,108.52178955078125
2016-12-20,184.44281005859375,107.98104095458984
2016-12-21,184.2023162841797,108.45762634277344
2016-12-22,184.02651977539062,108.26374816894531
2016-12-23,184.1005859375,108.4842758178711
2016-12-27,184.2484893798828,108.13510131835938
2016-12-28,183.20335388183594,108.92539978027344
2016-12-29,183.1201934814453,109.31135559082031
2016-12-30,182.6762237548828,109.47676849365234
2017-01-03,183.51780700683594,109.94546508789062
2017-01-04,184.1930389404297,110.3681869506836
2017-01-05,183.8231201171875,112.0958251953125
2017-01-06,184.52598571777344,111.06661224365234
2017-01-09,183.83229064941406,111.95800018310547
2017-01-10,183.4993438720703,111.88446807861328
2017-01-11,184.3595733642578,112.26124572753906
2017-01-12,183.8231201171875,112.01313781738281
2017-01-13,183.7768096923828,111.4801254272461
2017-01-17,183.212646484375,112.64724731445312
2017-01-18,183.0831756591797,111.20443725585938
2017-01-19,182.46351623535156,110.44169616699219
2017-01-20,183.27174377441406,110.22114562988281
2017-01-23,183.1050262451172,111.32392120361328
2017-01-24,184.08636474609375,110.56114959716797
2017-01-25,185.54913330078125,109.17352294921875
2017-01-26,185.82687377929688,109.5411148071289
2017-01-27,185.74359130859375,109.93627166748047
2017-01-30,184.5863494873047,109.60542297363281
2017-01-31,183.64199829101562,110.3681869506836
2017-02-01,183.8920135498047,109.68575286865234
2017-02-02,183.87350463867188,109.63969421386719
2017-02-03,185.5121307373047,109.59364318847656
2017-02-06,185.41954040527344,110.25674438476562
2017-02-07,185.69728088378906,111.06719970703125
2017-02-08,185.63250732421875,112.57752227783203
2017-02-09,186.75271606445312,111.27901458740234
2017-02-10,187.69708251953125,111.21455383300781
2017-02-13,189.04869079589844,110.86454772949219
2017-02-14,189.94677734375,110.06334686279297
2017-02-15,191.06695556640625,109.55682373046875
2017-02-16,191.15953063964844,110.15543365478516
2017-02-17,191.1233367919922,110.80931091308594
2017-02-21,192.22802734375,110.61591339111328
2017-02-22,192.58082580566406,110.80010223388672
2017-02-23,192.92431640625,111.13163757324219
2017-02-24,193.02639770507812,112.36572265625
2017-02-27,193.36061096191406,111.7026596069336
2017-02-28,193.07278442382812,112.11707305908203
2017-03-01,195.89491271972656,110.23843383789062
2017-03-02,194.84588623046875,109.84162139892578
2017-03-03,194.86447143554688,110.12765502929688
2017-03-06,194.4652862548828,109.60171508789062
2017-03-07,194.177490234375,109.26952362060547
2017-03-08,193.65765380859375,108.67897033691406
2017-03-09,193.71337890625,107.8116226196289
2017-03-10,194.15895080566406,108.1899642944336
2017-03-13,193.96397399902344,107.50712585449219
2017-03-14,193.5927276611328,108.02383422851562
2017-03-15,194.55813598632812,109.34334564208984
2017-03-16,194.42819213867188,108.7896957397461
2017-03-17,194.26820373535156,109.47251892089844
2017-03-20,194.22169494628906,109.943115234375
2017-03-21,191.93353271484375,110.85662078857422
2017-03-22,191.98936462402344,111.2995376586914
2017-03-23,191.8963623046875,111.14266967773438
2017-03-24,191.3754119873047,111.53943634033203
2017-03-27,190.8917999267578,112.04695129394531
2017-03-28,192.30555725097656,111.2995376586914
2017-03-29,191.8963623046875,111.96391296386719
2017-03-30,192.50091552734375,111.05962371826172
2017-03-31,191.9242706298828,111.382568359375
2017-04-03,191.8405303955078,112.50605010986328
2017-04-04,192.21258544921875,111.8957748413086
2017-04-05,191.849853515625,112.23792266845703
2017-04-06,192.0265655517578,112.07146453857422
2017-04-07,191.9614715576172,111.61837768554688
2017-04-10,191.9707489013672,112.13619232177734
2017-04-11,191.91488647460938,113.1995849609375
2017-04-12,191.30105590820312,113.8191146850586
2017-04-13,190.09188842773438,114.17048645019531
2017-04-17,191.76612854003906,113.8191146850586
2017-04-18,190.75225830078125,115.30785369873047
2017-04-19,189.60821533203125,114.6790771484375
2017-04-20,191.32896423339844,114.23522186279297
2017-04-21,191.07945251464844,114.23522186279297
2017-04-24,193.0623779296875,113.67113494873047
2017-04-25,195.20358276367188,112.30262756347656
2017-04-26,195.00811767578125,112.92216491699219
2017-04-27,195.0919189453125,112.88520050048828
2017-04-28,194.64501953125,113.13484191894531
2017-05-01,194.49607849121094,112.1943359375
2017-05-02,194.6915740966797,112.76882934570312
2017-05-03,194.77536010742188,112.84298706054688
2017-05-04,194.7474365234375,112.2870101928711
2017-05-05,195.2873992919922,112.3889389038086
2017-05-08,195.4270782470703,111.77735900878906
2017-05-09,195.14773559570312,111.76810455322266
2017-05-10,195.01739501953125,111.63839721679688
2017-05-11,194.83120727539062,111.63839721679688
2017-05-12,194.57986450195312,112.48157501220703
2017-05-15,195.43630981445312,112.17581176757812
2017-05-16,195.45497131347656,112.5927963256836
2017-05-17,192.21524047851562,114.23291015625
2017-05-18,192.67140197753906,114.36260986328125
2017-05-19,193.9954833984375,114.63131713867188
2017-05-22,194.81704711914062,114.3163070678711
2017-05-23,195.2559051513672,113.54719543457031
2017-05-24,195.9094696044922,114.18656921386719
2017-05-25,196.61904907226562,114.22361755371094
2017-05-26,196.58172607421875,114.41822052001953
2017-05-30,196.27365112304688,114.98345184326172
2017-05-31,196.0775604248047,115.27070617675781
2017-06-01,197.38473510742188,115.28280639648438
2017-06-02,197.86097717285156,116.64779663085938
